,dur_max,dur_mean,dur_min,latency,n_peak,pha_auc,pha_max,pha_mean,pha_min,pha_std,pks_max,pks_mean,pks_min,slp_max,slp_mean,slp_min
0.0,0.0,0.0,0.0,0.0,1,-0.061778387536357796,0.001924470665010669,-0.061778387536357796,-0.48254019670731024,0.12106220867297751,1.5543122344752192e-15,1.5543122344752192e-15,1.5543122344752192e-15,0.0,0.0,0.0
5.0,,,,,0,-0.004938353602777713,0.0046301263164124085,-0.004938353602777713,-0.07016750869487087,0.014244739125002468,,,,,,
10.0,,,,,0,0.00039313204975821987,0.0046301263164124085,0.00039313204975821987,-0.004213185678938636,0.0022710857507670136,,,,,,
15.0,,,,,0,0.0008728382415464946,0.00608247705112136,0.0008728382415464946,-0.004213185678938636,0.0029427914651979476,,,,,,
20.0,,,,,0,0.0011236906750331645,0.00608247705112136,0.0011236906750331645,-0.004213185678938636,0.002878344592409294,,,,,,
25.0,,,,,0,0.0012963192623129205,0.00608247705112136,0.0012963192623129205,-0.0019470143738669066,0.002283938108952421,,,,,,
30.0,,,,,0,0.0005393186120772506,0.00608247705112136,0.0005393186120772506,-0.0019470143738669066,0.002181798394983744,,,,,,
35.0,,,,,0,-7.520660225483247e-05,0.004441793000398875,-7.520660225483247e-05,-0.001720492760977188,0.001076874243562306,,,,,,
40.0,,,,,0,-0.00026081596840554235,0.0015472674543170473,-0.00026081596840554235,-0.0015982783165311987,0.000653271823547825,,,,,,
45.0,,,,,0,-0.00011463819173658078,0.0015472674543170473,-0.00011463819173658078,-0.0015982783165311987,0.0007040934646295814,,,,,,
50.0,,,,,0,-6.192428810881775e-05,0.0015472674543170473,-6.192428810881775e-05,-0.0015982783165311987,0.0006958026826396861,,,,,,
55.0,,,,,0,-7.445864566483678e-06,0.0015472674543170473,-7.445864566483678e-06,-0.0015982783165311987,0.0006478614132147369,,,,,,
60.0,,,,,0,1.3435099935295122e-05,0.0011888586996612882,1.3435099935295122e-05,-0.0010954541828884778,0.0005525277534536997,,,,,,
65.0,,,,,0,-0.0005430849013048491,0.0011888586996612882,-0.0005430849013048491,-0.004379544843949257,0.0011772052160230675,,,,,,
70.0,,,,,0,-4.816276126270934e-05,0.004522156934837651,-4.816276126270934e-05,-0.004379544843949257,0.0020882758328025814,,,,,,
75.0,,,,,0,-0.000569958524276647,0.004522156934837651,-0.000569958524276647,-0.007888168716601696,0.0027762996398205645,,,,,,
80.0,0.0,0.0,0.0,19.0,1,0.0016190508530682893,0.01784079703852598,0.0016190508530682893,-0.008105327464701606,0.006861676977454004,0.01784079703852598,0.01784079703852598,0.01784079703852598,0.0,0.0,0.0
85.0,0.0,0.0,0.0,14.0,1,0.0035434478834885943,0.01784079703852598,0.0035434478834885943,-0.008105327464701606,0.007171446469933412,0.01784079703852598,0.01784079703852598,0.01784079703852598,0.0,0.0,0.0
90.0,0.0,0.0,0.0,9.0,1,0.002807147679502819,0.01784079703852598,0.002807147679502819,-0.008105327464701606,0.0073534998287135235,0.01784079703852598,0.01784079703852598,0.01784079703852598,0.0,0.0,0.0
95.0,0.0,0.0,0.0,4.0,1,0.0029891007712901257,0.01784079703852598,0.0029891007712901257,-0.008105327464701606,0.007127961890227257,0.01784079703852598,0.01784079703852598,0.01784079703852598,0.0,0.0,0.0
100.0,,,,,0,0.001515241395244901,0.0165193602212087,0.001515241395244901,-0.002405455981087823,0.00457803300548336,,,,,,
