# slp_min,pks_max,n_peak,dur_min,slp_max,dur_max,pks_mean,latency,dur_mean,slp_mean,pha_auc,pha_min,pha_std,pks_min,pha_max,pha_mean
1.250120652281937472e+00,1.025851656811163082e-01,6.000000000000000000e+00,3.125000000000000000e-01,4.875691580487066190e+00,5.437500000000000000e+00,4.885140798491153374e-02,6.125000000000000000e+00,1.537500000000000089e+00,2.987764052955967031e+00,1.687142299336208753e-02,-3.797710872012727279e-02,3.369784675887281533e-02,1.735232270790376674e-02,1.025851656811163082e-01,1.687142299336208753e-02
1.250132961692147493e-01,8.888890462661125369e-02,6.000000000000000000e+00,3.750000000000000000e-01,4.418682603589085822e-01,8.750000000000000000e-01,3.476194097546921741e-02,2.562500000000000000e+00,5.625000000000000000e-01,2.355294355037426679e-01,-6.557733716527141057e-03,-1.462636416234839309e-01,2.891577288107061161e-02,1.735232270790376674e-02,8.888890462661125369e-02,-6.557733716527141057e-03
1.250132961692147493e-01,8.378628710828106563e-02,3.000000000000000000e+00,5.000000000000000000e-01,2.502031587229631149e-01,5.625000000000000000e-01,4.697346261315319543e-02,1.250000000000000000e+00,5.208333333333333703e-01,1.886696848054830455e-01,3.190717953190530445e-03,-1.747628586352449886e-01,6.133307827322653782e-02,2.395987817773548301e-02,1.695699794628664492e-01,3.190717953190530445e-03
6.250138131440195755e-02,1.866153910212968725e-01,5.000000000000000000e+00,1.250000000000000000e-01,4.253264546202649043e+00,4.875000000000000000e+00,6.876545680191607779e-02,1.437500000000000000e+00,1.546875000000000000e+00,1.189264971078060062e+00,1.427560217629156303e-02,-1.747628586352449886e-01,6.657195735907002476e-02,1.587424997782349578e-02,1.866153910212968725e-01,1.427560217629156303e-02
6.250138131440195755e-02,1.866153910212968725e-01,5.000000000000000000e+00,1.250000000000000000e-01,2.505013572709187120e-01,4.375000000000000000e+00,5.949949924301502907e-02,3.125000000000000000e-01,1.421875000000000000e+00,1.669214526965805689e-01,4.597346467794879640e-03,-8.894199032125982285e-02,4.413564286872181941e-02,1.587424997782349578e-02,1.866153910212968725e-01,4.597346467794879640e-03
1.251737371288489942e-01,6.402120016458123786e-02,4.000000000000000000e+00,3.750000000000000000e-01,5.625083374194996821e+00,4.375000000000000000e+00,3.016868888033497065e-02,3.812500000000000000e+00,2.343750000000000000e+00,2.390820522988185370e+00,2.450102479826352271e-03,-8.894199032125982285e-02,3.771829404763143295e-02,-1.059560118904645520e-02,6.402120016458123786e-02,2.450102479826352271e-03
1.251737371288489942e-01,7.653093676028355219e-02,6.000000000000000000e+00,3.750000000000000000e-01,3.625263361124474670e+00,4.062500000000000000e+00,4.630034979237892395e-02,5.625000000000000000e-01,1.550000000000000044e+00,9.515279588470960670e-01,4.803449413215507384e-03,-8.684555680656202981e-02,4.081603121092677172e-02,-1.059560118904645520e-02,7.653093676028355219e-02,4.803449413215507384e-03
3.134030901499612609e-01,7.653093676028355219e-02,6.000000000000000000e+00,2.500000000000000000e-01,4.312550086455588350e+00,3.187500000000000000e+00,5.009036979276274698e-02,1.250000000000000000e+00,1.107142857142857206e+00,1.751217112240605500e+00,7.197585872429862128e-03,-5.877257019349357847e-02,3.318542573309360422e-02,2.726294679786356312e-02,7.653093676028355219e-02,7.197585872429862128e-03
6.257832153414949472e-02,8.735486290589378200e-02,6.000000000000000000e+00,2.500000000000000000e-01,3.750603191224525013e+00,4.312500000000000000e+00,3.592536041863084867e-02,4.062500000000000000e+00,1.800000000000000044e+00,1.400447319068309993e+00,9.172765262410939591e-03,-1.001233478438718905e-01,4.131263275421148684e-02,-2.110987188576807227e-02,8.735486290589378200e-02,9.172765262410939591e-03
6.250127670028740590e-02,8.735486290589378200e-02,5.000000000000000000e+00,1.875000000000000000e-01,3.750603191224525013e+00,4.312500000000000000e+00,3.820789601806780234e-02,1.250000000000000000e-01,1.390625000000000000e+00,1.032287626917138379e+00,-1.105635716802616866e-02,-1.421780688908675927e-01,5.557652720682124819e-02,-2.110987188576807227e-02,8.735486290589378200e-02,-1.105635716802616866e-02
6.250127670028740590e-02,1.911316498584865187e-01,3.000000000000000000e+00,1.875000000000000000e-01,5.065389215846096249e+00,5.562500000000000000e+00,9.085911454896915262e-02,6.250000000000000000e-02,2.062500000000000000e+00,1.751785168329781817e+00,9.908169102619665894e-03,-1.421780688908675927e-01,7.166861775434818504e-02,2.284137726291657344e-02,1.911316498584865187e-01,9.908169102619665894e-03
1.251052699040682559e-01,1.911316498584865187e-01,8.000000000000000000e+00,3.125000000000000000e-01,5.065389215846096249e+00,5.562500000000000000e+00,4.534690178844535957e-02,8.937500000000000000e+00,1.550000000000000044e+00,1.213628852654219825e+00,2.418433483938532691e-02,-1.181703693753073381e-01,5.790883221894078947e-02,-2.895423010786668527e-02,1.911316498584865187e-01,2.418433483938532691e-02
1.251052699040682559e-01,1.230012117706635877e-01,1.000000000000000000e+01,3.125000000000000000e-01,5.018962951144706475e-01,8.750000000000000000e-01,3.882712870477256217e-02,3.750000000000000000e-01,6.145833333333333703e-01,2.840225507960278950e-01,-5.758533098399113218e-03,-1.052837792152603313e-01,3.900376512520585537e-02,-2.895423010786668527e-02,1.230012117706635877e-01,-5.758533098399113218e-03
1.886832866073020198e-01,1.230012117706635877e-01,4.000000000000000000e+00,5.000000000000000000e-01,3.778369963470311621e-01,8.750000000000000000e-01,6.598865970006895232e-02,8.125000000000000000e-01,6.666666666666666297e-01,2.966878479861558282e-01,-2.149869206899268550e-03,-1.102961456758535519e-01,4.445666216209010618e-02,1.977518271315403808e-02,1.230012117706635877e-01,-2.149869206899268550e-03
1.886832866073020198e-01,1.742265885074045784e-01,3.000000000000000000e+00,5.000000000000000000e-01,5.564633195997036985e+00,6.125000000000000000e+00,7.304765219213660288e-02,1.625000000000000000e+00,3.312500000000000000e+00,2.876658241302169294e+00,1.850814442083089165e-02,-1.102961456758535519e-01,5.692591691253981456e-02,-2.410548132621315176e-03,1.742265885074045784e-01,1.850814442083089165e-02
1.250857907530993907e-01,1.742265885074045784e-01,6.000000000000000000e+00,2.500000000000000000e-01,4.434745508757292898e-01,7.500000000000000000e-01,6.690787044114943072e-02,2.750000000000000000e+00,5.625000000000000000e-01,2.762869432439234996e-01,1.460738473391040571e-02,-1.347423333392532285e-01,5.758000363988610704e-02,-3.602628384301809206e-03,1.742265885074045784e-01,1.460738473391040571e-02
1.250857907530993907e-01,1.353659434496794489e-01,7.000000000000000000e+00,2.500000000000000000e-01,2.688102810459739533e+00,3.187500000000000000e+00,7.137533953133955167e-02,2.812500000000000000e+00,1.125000000000000000e+00,7.549946095104087540e-01,1.086102904532219512e-02,-1.347423333392532285e-01,4.248224338914354664e-02,-3.602628384301809206e-03,1.353659434496794489e-01,1.086102904532219512e-02
1.250885478621116820e-01,1.353659434496794489e-01,7.000000000000000000e+00,2.500000000000000000e-01,2.688102810459739533e+00,3.187500000000000000e+00,5.303876498012056323e-02,3.562500000000000000e+00,1.162500000000000089e+00,8.029363578413415414e-01,1.258073284780895917e-02,-4.271885515263296185e-02,3.256013084507469041e-02,1.290379609764347180e-02,1.353659434496794489e-01,1.258073284780895917e-02
1.250885478621116820e-01,1.155827548417542872e-01,8.000000000000000000e+00,2.500000000000000000e-01,4.463153975364433923e-01,8.125000000000000000e-01,3.522250190551656779e-02,1.062500000000000000e+00,5.374999999999999778e-01,2.395724382218513693e-01,3.878289200550230544e-03,-3.990762454373442125e-02,2.225531134256015370e-02,-2.471774220763833796e-03,1.155827548417542872e-01,3.878289200550230544e-03
1.878290007224840130e-01,1.382916079619480598e-01,7.000000000000000000e+00,4.375000000000000000e-01,7.580652500607634181e-01,2.625000000000000000e+00,5.505945590233934234e-02,6.250000000000000000e-02,1.291666666666666741e+00,4.734795951110278289e-01,1.120663318965027869e-02,-3.544290496383162292e-02,3.471058100551707715e-02,-2.471774220763833796e-03,1.382916079619480598e-01,1.120663318965027869e-02
5.017087321244204645e-01,1.382916079619480598e-01,7.000000000000000000e+00,4.375000000000000000e-01,1.375028941302950392e+00,2.625000000000000000e+00,3.698314058344033539e-02,8.125000000000000000e-01,1.140625000000000000e+00,8.782676411627114987e-01,7.514204657345635412e-03,-3.544290496383162292e-02,3.158888826876698336e-02,3.504324644882927942e-04,1.382916079619480598e-01,7.514204657345635412e-03
1.375028941302950392e+00,2.904006268373926503e-02,7.000000000000000000e+00,4.375000000000000000e-01,1.375046618827375999e+00,4.375000000000000000e-01,1.185515234195262148e-02,1.937500000000000000e+00,4.375000000000000000e-01,1.375037780065163195e+00,-2.014186589438787985e-03,-2.517789115562774072e-02,1.127767567625491407e-02,3.504324644882927942e-04,2.904006268373926503e-02,-2.014186589438787985e-03
2.573908358223566673e-01,1.028347353644258888e-01,5.000000000000000000e+00,8.750000000000000000e-01,2.573908358223566673e-01,8.750000000000000000e-01,2.853125276979149444e-02,7.500000000000000000e-01,8.750000000000000000e-01,2.573908358223566673e-01,-1.785444895160433892e-02,-1.699295748154572294e-01,4.798900981897562951e-02,7.698162685946918771e-03,1.028347353644258888e-01,-1.785444895160433892e-02
2.573908358223566673e-01,1.605967391573042136e-01,4.000000000000000000e+00,8.750000000000000000e-01,6.187550098791497533e+00,6.687500000000000000e+00,7.982396100378053028e-02,5.000000000000000000e-01,3.781250000000000000e+00,2.262077922406990016e+00,-6.743445495344610637e-03,-2.370586552773676914e-01,8.730411586207628694e-02,1.080610968912232295e-02,1.605967391573042136e-01,-6.743445495344610637e-03
1.276345183617375589e-01,1.792729837731990017e-01,4.000000000000000000e+00,5.000000000000000000e-01,3.412928326071170693e-01,5.625000000000000000e+00,1.140967280582141363e-01,4.437500000000000000e+00,3.062500000000000000e+00,2.344636754844273141e-01,2.045609537241259782e-02,-2.370586552773676914e-01,9.190077823261405543e-02,4.505825980426969579e-02,1.792729837731990017e-01,2.045609537241259782e-02
1.276345183617375589e-01,1.792729837731990017e-01,2.000000000000000000e+00,5.000000000000000000e-01,1.276345183617375589e-01,5.000000000000000000e-01,1.253659566356413180e-01,1.875000000000000000e+00,5.000000000000000000e-01,1.276345183617375589e-01,1.236848739965512069e-02,-2.190433608001907118e-01,6.029444766347969581e-02,7.145892949808363426e-02,1.792729837731990017e-01,1.236848739965512069e-02
nan,nan,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,5.249169673376663167e-03,4.473010968837343171e-04,8.372066647213051438e-03,nan,4.318545726494704695e-02,5.249169673376663167e-03
2.557424696220283455e-01,1.344999311899268690e-01,4.000000000000000000e+00,5.000000000000000000e-01,4.751376351724233338e+00,5.250000000000000000e+00,7.653104338974170417e-02,1.318750000000000000e+01,2.875000000000000000e+00,1.940353367015629438e+00,1.886811840458334569e-02,-8.841451256121501956e-02,4.575043205401138624e-02,1.852204098920751107e-02,1.344999311899268690e-01,1.886811840458334569e-02
2.557424696220283455e-01,1.344999311899268690e-01,6.000000000000000000e+00,5.000000000000000000e-01,8.139412797006272404e-01,2.562500000000000000e+00,6.870138016691058891e-02,3.187500000000000000e+00,1.062500000000000000e+00,4.245565036295544936e-01,1.865685162439815678e-02,-8.841451256121501956e-02,4.737832490554996084e-02,1.852204098920751107e-02,1.344999311899268690e-01,1.865685162439815678e-02
1.903307506326211984e-01,6.341042806484864514e-02,4.000000000000000000e+00,5.625000000000000000e-01,8.751458209182630954e-01,1.250000000000000000e+00,5.019780243091620520e-02,4.562500000000000000e+00,7.656250000000000000e-01,4.235047091866116498e-01,-4.847284120976824359e-03,-8.374175699577435239e-02,3.355627914574803999e-02,3.719381355765705166e-02,6.341042806484864514e-02,-4.847284120976824359e-03
1.903307506326211984e-01,5.751328872351102461e-02,2.000000000000000000e+00,6.250000000000000000e-01,8.751458209182630954e-01,1.250000000000000000e+00,4.735355114058403814e-02,2.062500000000000000e+00,9.375000000000000000e-01,5.327382857754421330e-01,-6.614535522961073263e-03,-8.374175699577435239e-02,2.994053021413127166e-02,3.719381355765705166e-02,5.751328872351102461e-02,-6.614535522961073263e-03
3.937553032555821453e+00,4.074475283611000975e-02,1.000000000000000000e+00,4.375000000000000000e+00,3.937553032555821453e+00,4.375000000000000000e+00,4.074475283611000975e-02,1.850000000000000000e+01,4.375000000000000000e+00,3.937553032555821453e+00,6.140891860592722837e-03,-1.556764349469457187e-01,2.927167312408285663e-02,4.074475283611000975e-02,4.074475283611000975e-02,6.140891860592722837e-03
1.900218700281548767e-01,5.597766764961242814e-02,2.000000000000000000e+00,5.000000000000000000e-01,3.937553032555821453e+00,4.375000000000000000e+00,4.836121024286121894e-02,8.500000000000000000e+00,2.437500000000000000e+00,2.063787451291988262e+00,3.152883607692902497e-03,-1.556764349469457187e-01,3.049078225251607155e-02,4.074475283611000975e-02,5.597766764961242814e-02,3.152883607692902497e-03
1.900218700281548767e-01,5.597766764961242814e-02,1.000000000000000000e+00,5.000000000000000000e-01,1.900218700281548767e-01,5.000000000000000000e-01,5.597766764961242814e-02,3.750000000000000000e-01,5.000000000000000000e-01,1.900218700281548767e-01,-4.782925713717301017e-04,-5.778024561714367735e-02,8.515084665461566948e-03,5.597766764961242814e-02,5.597766764961242814e-02,-4.782925713717301017e-04
nan,nan,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,9.664772875853210998e-04,6.629359893040032148e-04,2.668644740039839160e-04,nan,1.654942712249862780e-03,9.664772875853210998e-04
nan,nan,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,8.839182108100141150e-04,8.577582287099261293e-04,2.376395987168415322e-05,nan,9.254167109151723025e-04,8.839182108100141150e-04
nan,nan,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,9.634987155162421995e-04,6.668713874056209079e-04,2.585255742801249282e-04,nan,1.630504824216671977e-03,9.634987155162421995e-04
nan,nan,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,5.248403597719558319e-03,-1.966789101022214936e-03,1.116912585923310157e-02,nan,5.041562253482467781e-02,5.248403597719558319e-03
1.252221265473354439e-01,8.398669436827077561e-02,2.000000000000000000e+00,3.125000000000000000e-01,3.875523263664757412e+00,4.437500000000000000e+00,5.580338177139410050e-02,1.168750000000000000e+01,2.375000000000000000e+00,2.000372695106046539e+00,8.957352709322019546e-03,-6.513989765066341420e-02,2.777381460028888194e-02,2.762006917451742538e-02,8.398669436827077561e-02,8.957352709322019546e-03
1.252221265473354439e-01,8.398669436827077561e-02,2.000000000000000000e+00,3.125000000000000000e-01,1.252221265473354439e-01,3.125000000000000000e-01,5.580338177139410050e-02,1.687500000000000000e+00,3.125000000000000000e-01,1.252221265473354439e-01,4.249358711847705736e-03,-6.513989765066341420e-02,2.611372671075373741e-02,2.762006917451742538e-02,8.398669436827077561e-02,4.249358711847705736e-03
1.250023752892988504e+00,2.780775365827992118e-02,1.000000000000000000e+00,1.562500000000000000e+00,1.250023752892988504e+00,1.562500000000000000e+00,2.780775365827992118e-02,1.868750000000000000e+01,1.562500000000000000e+00,1.250023752892988504e+00,1.976824482064071242e-03,-7.589328128216621394e-02,1.436774787218275846e-02,2.780775365827992118e-02,2.780775365827992118e-02,1.976824482064071242e-03
2.501362592590685718e-01,1.014230153442241544e-01,3.000000000000000000e+00,5.625000000000000000e-01,1.250023752892988504e+00,1.562500000000000000e+00,5.271754650114246488e-02,8.687500000000000000e+00,1.020833333333333259e+00,5.874122911671221248e-01,3.404618247295271381e-03,-1.082283938609229779e-01,2.451570109775330283e-02,2.780775365827992118e-02,1.014230153442241544e-01,3.404618247295271381e-03
2.501362592590685718e-01,1.014230153442241544e-01,2.000000000000000000e+00,5.625000000000000000e-01,2.620768613493093535e-01,9.375000000000000000e-01,6.517244292257373672e-02,1.937500000000000000e+00,7.500000000000000000e-01,2.561065603041889904e-01,1.079920697190545151e-03,-1.082283938609229779e-01,2.003737918818446900e-02,2.892187050092331901e-02,1.014230153442241544e-01,1.079920697190545151e-03
1.000021891152837350e+00,2.664076495635825381e-02,1.000000000000000000e+00,1.312500000000000000e+00,1.000021891152837350e+00,1.312500000000000000e+00,2.664076495635825381e-02,1.575000000000000000e+01,1.312500000000000000e+00,1.000021891152837350e+00,1.050708866113581107e-04,-2.772468432901042945e-02,1.069682017497633648e-02,2.664076495635825381e-02,2.664076495635825381e-02,1.050708866113581107e-04
3.852421343680494381e-01,1.424679550960821217e-01,3.000000000000000000e+00,1.312500000000000000e+00,1.000021891152837350e+00,5.687500000000000000e+00,9.314286332836907434e-02,5.750000000000000000e+00,3.500000000000000000e+00,6.926320127604433941e-01,1.372813112774883340e-02,-7.515907990147852047e-02,5.048824647389427850e-02,2.664076495635825381e-02,1.424679550960821217e-01,1.372813112774883340e-02
3.852421343680494381e-01,2.292212419697552406e-01,3.000000000000000000e+00,4.312500000000000000e+00,2.072119561850787939e+00,5.687500000000000000e+00,1.606696889995014033e-01,3.875000000000000000e+00,5.000000000000000000e+00,1.228680848109418688e+00,3.130348903995433529e-02,-9.853716684108171364e-02,9.619227275868562355e-02,1.103198699326668475e-01,2.292212419697552406e-01,3.130348903995433529e-02
2.072119561850787939e+00,2.407845140030900666e+00,2.000000000000000000e+00,4.312500000000000000e+00,3.806285421677316538e+00,4.312500000000000000e+00,1.318533191000327953e+00,7.625000000000000000e+00,4.312500000000000000e+00,2.939202491764052461e+00,2.917945462952428182e-01,-6.350933422767965908e-01,8.217613072229458249e-01,2.292212419697552406e-01,2.407845140030900666e+00,2.917945462952428182e-01
